,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,shortestTimeToAceFromFirstTakedown,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,twoWardsOneSweeperCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
81,362,CLASSIC,1680017306529,0,0,1,0,0,0,0,131,0,0,1,0,0,0,2402,0,1,0,0,0,0,0,False,False,False,False,False,True,0,1863,1500,0,0,0,0,1103,1043,0,0,0,0,3364,6,0,0,NONE,0,0,0,245,9743,322,847,0,32,0,0,0,0,0,1,0,6140,182,3188,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,15,8,2,0,0,4,3,11,53,False,JUNGLE,1,,21610,553,0,4060,,1701,0,1,64,10,1,0,5726,48,24,0,0,0,0,0,3,0,1,0,False,0,25,0,18,0,0,0,0,0,0,91.48564104944614,0.3976445941331546,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,362.7802992,,308.1418511844868,0,0,2,2,32.000000059604645,0,0,1,0,0.5,0,0,,0,0,0,0,2,1,0,0,,0,,,-20.000000029802322,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2,,6,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.10630721725054658,0,0,0,0,0,0,,0,,0.5774845218755873,1,1,0,5002,5008,5005,8000,8300,8010,1,0,0,9111,0,20,0,9104,0,0,0,8014,0,0,0,8304,0,0,0,8347,0,0,0
82,1102,CLASSIC,1679949756159,0,0,0,0,0,0,0,101,0,0,2,574,574,574,1989,0,2,0,0,0,0,0,False,False,False,False,False,True,0,4835,4500,0,0,0,0,3853,6655,3020,0,0,0,3364,10,0,2,NONE,0,0,1,636,16106,5969,1344,0,0,0,0,0,0,0,0,0,887,0,3491,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,48,24,8,8,2,4,0,3,53,False,UTILITY,8,,17192,6168,0,4900,,0,0,10,72,43,0,0,199,199,65,0,0,1,0,0,16,0,0,8,False,0,88,0,0,0,0,300,0,1,0,335.67553764841165,0.09481927072266674,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1102.6545827999998,0,263.10179535457064,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,1,0,0,1,0,0,7,3,0,0,2,0,1,,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,,25,18,0,0,0,8,0,0,0,2,0,0,1,0,0,0,0.21388116610155536,0,0,0,0,0,0,,0,0.5151280164718628,0.9003318592648032,0,0,0,5002,5008,5008,8300,8200,8369,199,224,0,8304,11,1,5,8345,3,0,0,8347,0,0,0,8226,250,437,0,8237,506,0,0
83,1683,CLASSIC,1679864137245,0,0,6,0,0,0,2,254,0,0,1,2082,19616,2082,25854,0,5,0,1,3,0,0,False,False,False,False,False,False,3,10551,8500,0,0,1,1,3071,6632,3047,1031,0,0,3364,18,4,9,JUNGLE,0,2,2,411,0,0,6421,0,104,0,0,1,0,0,0,0,91464,9156,13558,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,NONE,0,63,0,68,5,1,4,12,11,53,False,JUNGLE,17,,115611,9422,0,20686,,7309,0,3,224,119,1,0,24146,266,706,2,4,6,0,0,14,0,1,3,True,0,136,0,44,0,0,0,0,0,0,335.74953232267245,0.250394794090559,0,5,4,0,4,0,0,0,0,39,0,0,0,0,0,,0,0,1683.7893428,,375.9790349633397,0,9,2,2,56.000000059604645,0,0,3,0,0.5,0,0,,0,1,1,7,0,0,0,1,14.400000005960464,2,1,,-51.6000000834465,0,0,1,0,6632,0,1,0,1,0,11,0,0,0,0,1,0,4,,22,0,0,0,0,3,0,0,0,15,0,0,8,0,0,0,0.12270062249971143,0,1,0,0,0,0,,0,-0.3121519088745117,0.5028662818487989,1,1,1,5002,5008,5005,8000,8300,8010,12,0,0,9111,783,300,0,9105,13,20,0,8014,338,0,0,8304,10,3,0,8347,0,0,0
84,1806,CLASSIC,1679851210791,0,0,19,0,0,0,1,101,0,0,2,1075,3946,1075,5648,0,4,0,0,0,0,0,False,False,False,False,False,False,1,10219,8750,0,0,0,0,3853,3020,1058,6655,4645,0,3364,13,2,6,MIDDLE,0,2,1,819,34751,21375,8825,0,0,0,0,1,0,0,2,0,1797,688,4713,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,73,42,17,17,3,4,0,3,52,False,UTILITY,21,,37205,22720,0,13820,,1153,0,3,102,120,1,0,656,656,282,1,3,4,0,0,26,0,0,12,True,0,149,0,1,0,0,450,0,1,0,754.3740754381843,0.09808795980278716,0,4,0,0,3,1,0,0,0,12,0,0,0,0,0,,1,3,1807.1042238999999,0,339.31453989849206,0,6,0,0,0,0,0,6.25,3,0.49019607843137253,0,0,0,0,2,0,0,7,0,0,0,0,0,3,,0,0,0,0,0,6655,0,0,0,1,0,21,0,0,0,0,0,0,0,,0,37,0,0,0,12,0,0,0,25,0,0,6,0,0,0,0.16468113116929695,0,0,0,1,0,0,,0,2.9829471111297607,0.8866520385775126,5,1,0,5002,5008,5008,8300,8200,8369,783,616,0,8304,9,4,5,8345,3,0,0,8347,0,0,0,8226,250,614,0,8237,758,0,0
85,989,CLASSIC,1679840685092,0,0,5,0,0,0,0,902,0,0,2,962,1301,962,1800,0,2,0,0,0,0,0,False,False,True,False,False,True,0,4453,3950,0,0,0,0,3851,2003,3158,2065,0,0,3364,10,0,0,NONE,0,0,0,474,8537,2417,1360,0,0,0,0,0,0,0,0,0,1806,474,2206,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,28,13,0,1,0,4,0,14,52,False,UTILITY,8,,10344,2891,591,3618,,1484,1039,7,104,30,3,0,0,0,50,0,1,0,0,0,3,0,0,2,True,0,42,0,0,0,0,0,0,0,0,175.4010738440621,0.08149994644773613,0,2,7,0,1,0,1630.6446533203125,0,0,16,0,0,0,0,0,,0,0,989.171694,0,270.1325880900358,0,2,0,0,0,0,1,2.5,1,0.22727272727272727,0,0,0,0,0,0,0,5,7,0,0,0,1,1,,0,0,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,9,0,,39,11,0,0,0,2,0,0,0,5,0,0,4,0,0,0,0.07638222995322987,0,1,0,5,5,0,,0,-0.656646728515625,0.23628569516380582,0,0,0,5002,5008,5007,8200,8400,8214,265,518,0,8226,250,7,0,8210,0,0,0,8237,208,0,0,8473,250,0,0,8453,171,107,0
86,138,CLASSIC,1679840118244,0,0,0,0,0,0,0,902,0,0,2,0,0,0,97,0,0,0,0,0,0,0,False,False,False,False,True,False,0,564,500,0,0,0,0,3850,2003,0,0,0,0,3340,3,0,0,NONE,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,144,0,8,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,0,0,0,0,0,4,0,14,52,False,UTILITY,0,,144,0,0,84,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0.22778834921151794,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,138.843072,0,244.14313598457758,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,5002,5008,5007,8200,8400,8214,0,0,0,8226,0,0,0,8210,0,0,0,8237,0,0,0,8473,55,0,0,8453,0,0,0
87,1843,CLASSIC,1679837675445,0,0,7,0,0,0,0,101,0,0,2,190,190,190,7430,0,6,0,0,0,0,0,False,False,False,False,False,False,2,9791,8750,0,0,0,3,3853,6655,2010,3020,4645,1058,3364,13,1,5,BOTTOM,0,2,1,466,58296,17047,5832,0,0,0,1,0,0,0,0,0,2222,248,9536,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,84,40,16,12,4,4,1,3,52,False,UTILITY,20,,61469,18244,0,16197,,914,0,41,111,128,1,0,949,949,829,0,0,10,0,0,37,0,2,18,False,0,152,0,0,0,0,525,0,0,0,593.8094570923145,0.13618585504932917,0,6,9,0,0,0,0,0,0,9,0,0,0,0,0,,0,0,1843.5141437,0,318.66615638065315,0,2,0,0,0,0,0,2,1,0.5714285714285714,0,1,0,0,1,0,0,5,7,0,0,28,0,1,,0,0,0,0,0,6655,0,0,0,0,0,11,0,0,0,0,0,0,0,,50,39,0,0,1,18,0,0,0,12,0,0,2,0,0,0,0.24497435991239158,0,1,0,0,0,1,,0,-0.3512003421783447,1.2344269368547807,2,1,0,5002,5008,5008,8300,8200,8369,1002,790,0,8304,10,3,0,8345,3,0,0,8347,0,0,0,8226,250,523,0,8237,780,0,0
88,1402,ARAM,1679770435452,0,0,29,0,0,0,0,45,0,0,2,2320,2320,2320,12661,0,11,0,1,0,0,0,False,False,False,False,False,False,0,15634,14550,0,0,1,1,6655,3089,3020,2421,4645,3135,2052,14,1,11,TOP,0,3,3,222,58787,34589,13055,0,0,0,0,1,0,0,0,0,1577,398,11440,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SOLO,0,89,44,30,9,2,4,0,32,52,False,,47,,61011,35634,0,26218,,1248,0,35,112,348,1,1,646,646,1722,1,3,2,0,0,0,0,0,0,True,0,172,2,0,0,0,600,0,0,0,1524.1065926968192,0.11356838426113965,0,11,4,0,0,0,0,0,0,27,0,0,0,0,0,,2,4,1402.8240345,0,668.7060047435693,0,8,0,0,0,0,2,3.6363636363636362,8,0.5194805194805194,0,1,0,0,1,0,0,12,21,0,1,0,16,1,,0,0,0,2,0,6655,0,1,0,0,0,22,0,0,0,0,0,0,0,14.030717200000026,25,50,0,0,0,0,0,0,0,40,0,0,22,0,0,0,0.16405032754097823,0,0,0,0,0,1,,0,-1,0,3,3,0,5002,5008,5008,8100,8000,8128,2386,26,0,8126,667,0,0,8138,30,0,0,8106,5,0,0,8009,4427,0,0,8014,1142,0,0
89,1148,ARAM,1679756245862,0,0,18,0,0,0,0,54,0,0,2,642,642,642,21660,0,10,0,3,0,0,0,False,False,True,False,False,False,0,12992,12250,1,0,0,2,6655,3020,4645,3089,4630,0,2052,13,2,12,NONE,0,3,2,191,33256,20140,12416,0,0,0,1,0,0,0,0,0,6531,2784,6711,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,32,21,20,8,1,4,5,32,52,False,,21,,39963,23099,0,21288,,1306,0,14,152,208,1,0,175,175,2159,0,1,4,0,0,0,0,0,0,False,0,81,2,0,0,0,750,0,0,0,1205.7703595471737,0.1722925307035094,0,10,11,0,0,0,0,0,0,12,0,0,0,0,0,,0,5,1149.4650274,0,678.191628289073,0,7,0,0,0,0,1,3,9,0.625,0,2,0,0,3,0,0,0,4,0,0,0,0,2,,0,0,0,3,0,6655,0,5,0,0,0,19,0,0,1,0,0,0,0,14.29966479999996,58,0,2,0,2,0,0,4,0,30,0,3,23,0,0,0,0.2220104735978734,0,0,0,0,0,0,,0,-1,0,0,0,0,5002,5008,5008,8100,8200,8128,1641,22,0,8143,588,0,0,8138,30,0,0,8106,5,0,0,8210,13,0,0,8236,48,0,0
90,1796,ARAM,1679734026954,0,0,34,0,0,0,0,412,0,0,0,791,791,791,90001,0,14,0,0,0,0,0,False,False,True,False,False,False,1,17204,16600,0,0,1,1,6665,3083,3121,3111,4401,3068,2052,18,0,4,BOTTOM,0,0,1,190,25228,16462,36147,0,0,0,1,0,0,0,0,0,2985,1206,17375,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,90,25,26,9,2,4,3,32,52,False,,69,,28809,18263,3188,55251,,5543,0,8,296,368,1,0,594,594,1729,0,2,4,0,0,0,0,0,0,False,0,150,0,0,0,0,675,0,0,0,609.7596705602948,0.2470980200558448,0,14,14,0,0,0,3188.989013671875,0,0,88,0,0,0,0,0,,1,4,1797.1361270999998,0,574.3998308941458,0,20,0,0,0,0,0,2.7142857142857144,1,0.59375,0,0,0,0,0,0,14,6,2,0,0,0,0,2,,0,0,0,0,0,6665,0,1,0,0,0,26,0,0,0,0,0,1,0,,74,31,2,0,0,0,0,0,0,38,0,0,15,0,0,0,0.09397964587921069,0,0,0,0,0,0,,0,-1,0,3,3,0,5002,5008,5008,8300,8400,8351,135,2833,0,8306,0,0,0,8345,3,0,0,8347,0,0,0,8473,1221,0,0,8242,161,0,0
91,2485,CLASSIC,1679686733919,0,0,9,0,0,0,0,101,0,0,2,0,3347,0,10980,0,13,0,0,0,0,0,False,False,False,False,False,True,3,8929,7500,0,0,0,2,3853,3020,6655,4645,0,0,3364,12,0,0,BOTTOM,0,0,0,539,44469,13965,10670,0,7,0,0,0,0,0,1,0,3179,169,17634,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,89,40,16,10,3,4,0,3,52,False,UTILITY,20,,50290,14656,0,30197,,2257,0,29,124,458,1,0,2641,521,1892,0,0,7,0,0,26,0,2,13,False,0,155,0,3,0,0,0,0,0,0,353.77798341077977,0.1404351248090797,0,13,4,0,0,0,0,0,0,8,0,0,0,0,0,,0,0,2485.6416019999997,0,215.54982381365858,0,1,0,0,0,0,0,0.6923076923076923,1,0.20454545454545456,0,0,0,0,0,0,0,4,3,0,0,0,0,1,,0,0,0,0,0,6655,0,0,0,0,0,8,0,0,0,0,0,0,0,,22,28,0,0,0,13,0,0,0,9,0,0,1,0,0,0,0.11220656272402028,0,0,0,0,0,0,,2,-0.2978174686431885,0.6352378001085585,2,1,0,5002,5008,5008,8300,8200,8369,541,455,0,8304,12,0,0,8321,3,0,0,8347,0,0,0,8226,250,660,0,8237,831,0,0
92,1234,CLASSIC,1679684087641,0,0,4,0,0,0,0,101,0,0,2,631,631,631,3485,0,5,0,0,0,1,0,False,False,False,False,False,True,0,5467,5550,0,0,0,0,3853,6655,3020,3145,0,0,3364,13,0,1,BOTTOM,0,0,1,784,22404,8515,3921,0,0,0,0,0,0,0,0,0,893,39,6568,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,46,25,6,12,0,4,1,3,52,False,UTILITY,14,,23672,8927,0,10978,,660,0,8,88,144,1,0,374,372,488,0,0,3,0,0,10,0,0,5,False,0,89,0,0,0,0,0,0,1,0,434.0237371966856,0.14535444645773474,0,5,18,0,0,0,0,0,0,5,0,0,0,0,0,,0,0,1234.1588093999999,0,265.789754997251,0,0,0,0,0,0,0,1,1,0.4166666666666667,0,1,0,0,0,0,0,8,3,0,0,0,0,2,,0,0,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0,,90,26,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0.23264894066917358,0,1,0,2,0,0,,0,-0.6825740337371826,0.4880188066261888,0,0,0,5002,5008,5008,8300,8200,8369,419,372,0,8304,9,0,0,8321,3,0,0,8347,0,0,0,8226,250,385,0,8237,597,0,0
93,1148,CLASSIC,1679646014725,0,0,4,0,0,0,5,136,0,0,2,3451,3451,3451,3874,0,0,0,1,0,2,0,False,False,False,False,False,False,0,7156,5300,0,0,1,0,2403,1056,3020,3070,6657,3067,3340,9,1,5,NONE,0,5,2,0,31542,9038,5997,0,0,0,0,1,0,0,0,0,10011,1078,2834,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,DUO,0,32,10,32,4,0,4,2,12,52,False,MIDDLE,6,,42723,10416,0,8832,,810,0,83,25,0,1,0,1168,299,0,2,4,1,0,0,2,0,0,2,True,0,78,0,0,0,0,0,0,0,0,544.3590003342699,0.17262190039541866,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,1,0,1148.0923685999999,0,373.98550333308964,0,2,0,0,0,0,0,9,0,0.32142857142857145,0,2,0,0,1,0,0,0,48,0,0,0,2,0,,0,0,0,1,0,,0,2,0,0,0,4,0,0,0,0,0,0,0,23.324317300000075,1,0,0,0,0,2,1,0,0,9,0,0,2,0,1,0,0.16042134827911883,0,1,0,4,0,3,,0,1.8555803298950195,0.14923435124181628,0,0,0,5003,5008,5008,8200,8300,8229,1550,0,0,8226,250,324,0,8210,0,0,0,8236,8,0,0,8304,11,1,5,8316,0,0,0
94,912,CLASSIC,1679644638267,0,0,5,0,0,0,1,101,0,0,2,343,343,343,996,0,0,0,0,0,0,0,False,False,False,False,False,True,0,4427,3450,0,0,0,0,3851,3802,2010,3020,1026,0,3364,8,0,1,NONE,0,0,1,0,7044,4266,990,0,0,0,0,0,0,0,0,0,1664,449,1413,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,36,23,11,12,1,4,0,3,52,False,UTILITY,16,,8869,4877,0,2482,,0,0,8,60,0,0,0,161,161,78,0,0,0,0,0,8,0,0,5,True,0,82,0,0,0,0,0,0,0,0,320.6778326251945,0.07010310627342901,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,0,0,912.5562261,0,291.100277984011,0,1,0,0,0,0,0,6,2,0.3,0,0,0,0,0,0,0,8,5,0,0,0,0,1,,0,0,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0,,0,22,0,0,0,5,0,0,0,6,0,0,6,0,0,0,0.14743130352204364,0,1,0,0,0,0,,0,-0.35558271408081055,0.550721104189883,0,0,0,5002,5008,5008,8300,8200,8369,170,166,0,8304,11,1,5,8345,3,0,0,8347,0,0,0,8226,250,121,0,8237,379,0,0
95,1857,CLASSIC,1679599911755,1,0,5,0,0,0,0,131,0,0,0,0,15494,0,30636,0,10,0,0,0,0,0,False,False,False,False,False,False,1,8635,7650,0,0,0,4,3115,6665,3020,0,0,0,3364,14,0,1,JUNGLE,0,0,1,434,88541,6278,6043,0,103,0,1,0,0,0,6,0,29655,1416,18857,1,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,NONE,0,76,33,31,7,1,4,7,11,52,False,JUNGLE,3,,144871,7737,0,27800,,7515,0,19,68,258,1,0,26673,42,2898,0,0,11,0,0,15,0,2,4,False,0,147,0,58,0,0,500,0,0,0,249.95103306199155,0.24177542651285605,0,10,13,0,0,0,0,0,0,6,0,0,0,0,0,,0,0,1857.4324829999998,,278.9589746490398,0,3,2,2,48.00000002980232,0,0,0.6,1,0.3333333333333333,0,0,,0,0,1,3,1,0,0,0,4,0,0,,-36.50000008940697,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,1,0,3,,68,12,0,0,0,4,0,0,0,6,0,0,2,0,0,0,0.09678698679459588,0,1,0,0,0,0,,0,-0.10876661539077759,0.4971541007454483,2,2,0,5002,5008,5005,8000,8300,8010,78,0,0,9111,133,120,0,9104,22,40,0,8014,70,0,0,8304,11,1,5,8347,0,0,0
96,1460,CLASSIC,1679593591460,0,0,4,0,0,0,0,131,0,0,0,0,3003,0,20550,0,6,0,0,0,1,0,False,False,False,False,False,False,2,9255,8550,0,0,0,2,6665,3115,1011,0,3020,0,3364,14,1,6,JUNGLE,0,2,1,562,76662,6515,3136,0,96,0,1,0,0,0,0,0,24726,1701,17161,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,NONE,0,59,26,22,6,1,4,5,11,51,False,JUNGLE,5,,116139,8433,0,22418,,5755,0,15,196,146,1,0,14750,216,2119,0,0,9,0,0,14,0,2,3,False,0,113,0,53,0,0,450,0,0,0,346.3444625423775,0.26697303653559423,0,6,15,0,0,0,0,0,0,7,0,0,0,0,0,,0,0,1460.9260073,,380.104113144841,0,5,2,2,56.00000008940697,0,0,1.6666666666666667,0,0.4166666666666667,0,1,,0,3,0,6,5,2,0,0,17.000000059604645,0,2,,-42.90000003576279,0,0,0,0,,0,2,0,0,0,9,0,0,0,0,0,0,4,,77,18,0,0,1,3,0,0,0,10,0,0,6,0,0,0,0.1782501710562093,0,0,0,0,0,0,,0,6.625433444976807,0.6109881187066026,2,2,1,5002,5008,5005,8000,8300,8010,109,0,0,9111,489,200,0,9104,14,50,0,8014,318,0,0,8304,9,4,5,8347,0,0,0
97,1615,CLASSIC,1679591428964,0,1,8,0,1,0,0,254,0,0,1,1982,20419,1982,25128,0,5,0,0,1,0,0,False,False,False,False,False,False,1,9226,8875,0,0,1,0,3071,6632,3047,1037,1029,0,3364,16,1,5,JUNGLE,0,3,1,459,0,0,5178,0,84,0,0,0,0,0,4,0,82737,11472,17869,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,NONE,0,63,0,74,6,1,4,10,11,51,False,JUNGLE,26,,107088,11812,0,23993,,9670,0,3,263,114,1,0,24351,340,945,1,3,4,0,0,14,0,0,7,True,0,143,0,46,1,0,150,0,0,0,438.6507670052654,0.20874449993091368,0,5,1,0,2,0,0,0,0,51,0,1,0,0,0,,0,0,1615.7882559999998,,342.59588178597954,0,8,2,1,40.000000059604645,0,0,2.6,1,0.325,0,0,,0,1,1,4,0,0,0,0,4,1,1,,-43.500000059604645,0,0,0,0,6632,0,0,0,0,0,13,0,0,0,0,0,0,2,,8,0,0,0,0,7,0,2,0,13,0,0,5,0,0,1,0.11620874624602555,0,0,0,0,0,0,,0,0.06906604766845703,0.5438911796694328,0,0,0,5002,5008,5005,8000,8300,8010,172,0,0,9111,876,260,0,9105,15,40,0,8014,346,0,0,8304,10,3,0,8347,0,0,0
