,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardTimeCoverageInRiverOrEnemyHalf,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earliestDragonTakedown,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,highestChampionDamage,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,teleportTakedowns,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,twoWardsOneSweeperCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
205,1679,CLASSIC,1667670843958,0,0,7,0,0,3,0,201,0,0,5,1217,1217,1217,16204,0,1,1,0,0,0,0,False,False,False,False,False,True,0,6412,5975,0,0,0,1,3190,3860,3047,3076,1011,0,3364,17,0,0,BOTTOM,2,0,0,1659,7507,4121,7617,0,0,0,0,0,0,0,0,0,4496,716,6237,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,45,21,17,2,4,14,2,4,89,False,UTILITY,21,,17542,5475,1091,14564,,1710,508,32,93,0,5,0,5538,638,709,1,2,8,0,0,37,1,4,16,False,0,85,0,0,0,0,0,0,0,,1,195.61958723736586,0.12022544513460277,0,1,1,0,0,,0,1599.439208984375,0,0,15,0,0,0,0,0,,,0,1,1679.4038457444544,0,229.0969383402375,0,,7,0,0,0,0,0,7,0,0.4375,0,0,0,0,0,0,0,7,13,0,0,0,15,0,1,,-118.50000005960464,0,0,0,0,3190,0,0,0,0,0,6,1,0,0,0,0,0,0,0,11,34,0,0,0,15,0,1,0,7,0,0,1,0,0,0,0.07274014517620392,0,0,,0,3,0,0,,0,0.1355607509613037,1.3287068503156534,4,2,1,5002,5002,5005,8400,8300,8465,1532,0,0,8463,1325,0,0,8473,833,0,0,8242,24,0,0,8345,3,0,0,8347,0,0,0
206,1944,CLASSIC,1667427324206,0,0,5,0,0,20,1,112,0,0,5,1560,4046,1560,12399,0,8,1,0,0,0,0,False,False,False,False,False,False,0,10986,10675,0,0,0,1,6655,3157,0,4645,3020,0,3340,17,1,6,MIDDLE,0,2,1,501,99502,13585,8262,0,4,0,1,0,0,0,0,0,12189,77,10127,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,56,11,78,10,3,14,3,4,89,False,MIDDLE,12,,117147,14750,0,19694,,1198,0,159,185,290,1,0,5456,1086,1304,0,0,7,0,0,23,1,1,12,False,0,155,0,0.800000011920929,0,0,600,0,0,0.019122149843592597,1,455.0130295014588,0.16078243538409945,0,8,2,0,0,,0,0,0,0,5,0,0,0,0,0,,,0,0,1945.0076178333102,0,338.9082665344823,0,,0,0,0,0,0,0,1.375,2,0.34375,0,2,0,0,0,1,0,7,71,0,0,0,3,0,1,,-102.00000005960464,0,0,0,0,6655,0,0,0,0,0,8,1,0,0,0,0,1,0,1,13,70,0,0,2,11,0,0,0,11,0,0,3,0,0,0,0.17177660830275207,0,2,,0,0,5,7,,0,-0.39837706089019775,0.7343472547576829,1,0,0,5003,5008,5005,8300,8200,8369,533,397,0,8304,12,0,0,8345,3,0,0,8347,0,0,0,8226,250,749,0,8210,10,0,0
207,1111,CLASSIC,1667425852323,0,0,2,0,0,11,0,711,0,0,3,289,289,289,5328,0,6,0,0,0,0,0,False,False,False,False,False,True,0,4873,4050,0,0,0,0,1056,6655,1001,0,0,0,3340,11,0,3,NONE,0,0,1,298,20712,5731,1188,0,0,0,0,0,0,0,0,0,5353,539,10375,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,33,10,21,10,4,14,2,4,89,False,MIDDLE,15,,26572,6776,0,11909,,341,0,58,228,148,1,0,506,506,345,0,0,5,0,0,10,0,2,5,False,0,74,0,0,0,0,150,0,0,,0,365.7138429932805,0.19881374057747986,0,6,0,0,0,,0,0,0,0,18,0,0,0,0,0,,,0,0,1111.722171007539,0,263.00379362994397,0,,2,0,0,0,0,0,0.8333333333333334,0,0.8333333333333334,0,0,0,0,1,0,0,5,44,0,0,0,1,0,1,,-83.00000005960464,0,0,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0,0,8,26,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0.2544200340883067,0,0,,0,0,0,2,,0,0.34881651401519775,0.5711998568094143,2,2,0,5003,5008,5005,8100,8200,8112,506,0,0,8139,371,0,0,8138,10,0,0,8106,2,0,0,8226,250,130,0,8210,0,0,0
208,1424,CLASSIC,1667424029138,0,0,2,0,0,18,0,711,0,0,6,1172,1172,1172,7017,0,11,2,0,0,0,0,False,False,False,False,False,True,0,6015,5885,0,0,0,0,3020,1028,6655,1056,1052,0,3340,16,0,1,MIDDLE,0,0,1,226,41997,8069,6860,0,0,0,0,0,0,0,0,0,6903,863,8463,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,53,10,34,7,3,14,2,4,88,False,MIDDLE,16,,49591,9622,0,17646,,509,0,85,340,253,1,0,690,690,2322,0,0,2,0,0,17,2,1,8,False,0,104,0,0,0,0,0,0,0,0.36440485503480446,2,405.32793491882785,0.1924064124546233,0,11,0,0,0,,0,0,0,0,22,0,0,0,0,0,,919.1353455944408,0,0,1424.4746185193915,0,253.3831604767632,0,,0,0,0,0,0,0,0.2727272727272727,0,0.17647058823529413,0,1,0,0,0,0,0,10,44,0,0,0,0,0,0,,-92.00000005960464,0,0,0,0,6655,0,1,0,0,0,2,1,0,0,0,0,0,0,0,5,38,0,0,1,6,0,0,0,3,0,0,2,0,0,0,0.1492424258258128,0,1,,0,1,0,3,,0,0.6281718015670776,0.7452567142158518,1,1,0,5003,5008,5005,8100,8200,8112,361,0,0,8139,536,0,0,8138,6,0,0,8106,2,0,0,8226,250,262,0,8210,3,0,0
209,1727,CLASSIC,1667421730884,0,0,7,0,0,7,0,711,0,0,4,1635,1635,1635,9824,0,5,1,1,0,0,0,False,False,False,False,False,True,0,9023,8725,0,0,0,1,1056,6655,3020,4645,3916,0,3340,18,1,3,MIDDLE,0,3,2,465,101392,11747,2374,0,0,0,0,0,0,0,0,0,11726,1355,12356,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,108,13,57,8,2,14,2,4,88,False,MIDDLE,20,,127307,13450,0,15426,,2226,0,153,654,181,1,0,14188,348,694,0,1,9,0,0,13,1,2,6,False,0,186,0,0,0,0,0,0,0,0.05390195250013615,1,467.09689897383515,0.12628256255974254,0,5,2,0,0,,0,0,0,0,25,0,0,0,0,0,,,0,0,1727.7334265206841,0,313.3510537756958,0,,2,0,0,0,0,0,2,0,0.3333333333333333,0,0,0,0,3,0,0,6,49,0,0,0,0,0,2,,-113.00000005960464,0,0,1,0,6655,0,0,0,0,0,6,1,0,0,0,0,0,0,0,19,56,0,0,3,5,0,2,0,10,0,0,3,0,0,0,0.14496582792409926,0,0,,0,1,0,7,,0,-0.19608229398727417,0.45505665993203903,2,2,0,5003,5008,5005,8100,8200,8112,679,0,0,8139,788,0,0,8138,30,0,0,8106,3,0,0,8226,250,1101,0,8210,7,0,0
210,1290,ARAM,1667410873899,0,0,16,0,0,2,0,54,0,0,2,117,117,117,23654,0,10,0,1,0,0,0,False,False,False,False,False,False,0,13208,12750,0,0,0,2,6655,3020,4645,3089,2420,3191,2052,15,1,7,MIDDLE,0,3,2,196,31158,17720,13283,0,0,0,1,0,0,0,0,0,6020,2384,7787,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,46,15,30,8,1,13,2,4,88,False,,20,,37178,20104,0,22188,,1517,0,12,188,232,1,0,0,0,1116,0,0,4,0,0,0,0,0,0,False,0,99,1,0,0,0,600,0,0,,0,934.5810381777694,0.1542209612776218,0,10,5,0,0,,0,0,0,0,10,0,0,0,0,0,,,1,7,1290.7295128488877,0,614.000430511023,0,,8,0,0,0,0,0,2.3,5,0.6052631578947368,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,,-24,0,0,1,0,6655,0,1,0,0,0,16,,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,0,23,0,0,17,0,0,0,0.17132655034369715,0,0,,0,0,0,0,,0,-1,0,0,0,0,5002,5008,5008,8100,8200,8128,1045,16,0,8143,547,0,0,8138,30,0,0,8106,5,0,0,8210,14,0,0,8236,48,0,0
211,2054,CLASSIC,1667408282670,0,0,8,0,0,4,4,126,0,0,3,2276,6636,2276,17531,0,4,1,0,0,0,0,False,False,False,False,False,False,0,13674,13375,0,1,2,0,3814,6692,3158,3042,6694,0,3340,23,1,7,TOP,0,4,1,349,11186,4971,5614,0,4,0,0,0,0,0,0,0,132610,23510,14294,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,120,62,62,83,1,12,5,4,88,False,TOP,8,,163009,29908,0,22996,,7493,0,200,133,103,1,0,19212,1426,3087,1,2,4,0,0,20,1,1,10,True,0,327,0,0,1,0,300,0,0,0.14855431469633934,1,873.2714930024663,0.17962407567335334,0,4,0,0,1,1591.673490877905,0,0,0,0,9,0,0,0,0,0,,,0,0,2054.910103492216,0,399.2689487879137,0,1,4,0,0,0,0,0,3.75,0,0.4838709677419355,0,2,0,0,0,0,2,5,56,0,0,0,0,2,1,,-123.00000008940697,0,0,0,0,6692,0,1,0,1,0,13,1,0,0,0,0,0,0,1,6,35,0,0,1,9,0,4,0,15,0,0,1,0,0,1,0.2528817207413019,1,2,,0,2,0,9,,0,-0.17307811975479126,0.5863489634568589,1,1,1,5002,5008,5008,8200,8300,8230,20,0,0,8226,250,723,0,8233,21,50,0,8236,28,0,0,8304,11,1,5,8345,3,0,0
212,1016,CLASSIC,1667406875875,0,0,3,0,0,9,0,112,0,0,5,2274,4271,2274,4076,0,5,1,0,0,0,0,False,False,False,False,False,True,0,5366,5100,0,0,0,0,2055,6655,3020,1056,1028,0,3340,14,0,1,NONE,0,0,1,263,36083,6044,5618,0,0,0,0,0,0,0,0,0,6188,405,2127,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,31,8,37,5,2,14,2,4,88,False,MIDDLE,13,,44521,6978,0,8116,,118,0,87,37,114,1,0,2248,528,371,0,0,3,0,0,9,2,0,5,False,0,81,0,0,0,0,0,0,0,0.2755025626575826,1,411.9257973933231,0.17479430922946324,0,5,2,0,0,,0,0,0,0,6,0,0,0,0,0,,,0,0,1016.4693351469055,0,316.7481152269271,0,,1,0,0,0,0,0,0.8,0,0.5714285714285714,0,0,0,0,1,1,0,9,49,0,0,0,3,0,1,,-108.00000005960464,0,0,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,0,0,17,32,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0.19506456008087364,0,0,,0,3,0,3,,0,0.1782163381576538,0.5730418209788447,0,0,0,5003,5008,5005,8300,8200,8369,174,142,0,8304,10,3,0,8345,3,0,0,8347,0,0,0,8226,250,192,0,8210,0,0,0
213,1734,CLASSIC,1667337468155,,,8,,0,7,5,112,0,,5,6952,14212,6952,12084,,1,2,1,0,,,True,False,False,True,False,False,,14080,11950,,0,0,0,1056,3157,3020,4645,6655,4630,3340,15,2,9,MIDDLE,0,5,2,1176,126453,18798,6479,,1,0,0,1,0,0,,0,14297,526,4332,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,69,14,93,5,2,14,4,4,88,False,MIDDLE,18,,141385,19959,0,10900,,386,0,203,232,41,1,0,634,634,88,5,5,0,0,,31,2,8,12,True,0,181,0,0,1,0,0,0,0,0.19060511597818297,2,690.5162892141473,0.13085105931523364,0,1,2,0,1,742.2427996805222,0,0,0,0,8,1,0,0,0,0,,718.5251664770353,0,0,1734.3383290065967,0,487.1094884548254,0,,5,0,0,0,0,1,17,1,0.5,0,3,0,0,0,0,0,8,66,1,0,0,42,0,3,,-111.00000005960464,0,0,1,1,6655,0,2,0,0,0,12,1,0,0,0,0,0,0,0,17,78,0,0,2,10,0,8,1,17,0,0,5,0,0,1,0.2327837664505323,0,2,,0,3,5,9,,0,0.06136596202850342,1.0783673952020962,8,3,0,5003,5008,5005,8300,8200,8369,604,438,0,8304,11,1,5,8345,3,0,0,8347,0,0,0,8226,250,938,0,8210,20,0,0
214,1194,CLASSIC,1667335889323,,,3,,0,4,0,103,0,,5,396,884,396,3867,,4,2,0,0,,,False,False,False,False,False,True,,5923,5400,,0,0,0,6655,3020,1056,1028,0,0,3340,12,0,2,NONE,0,0,1,563,26140,5943,1334,,0,0,0,0,0,0,,0,9070,1002,8826,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,DUO,0,51,28,19,14,3,14,1,4,88,False,MIDDLE,21,,53020,9074,0,10616,,1592,0,111,42,92,1,0,17809,2128,456,0,0,4,0,,9,2,0,6,False,0,112,0,0,0,0,150,0,0,0.23923330187641118,2,455.7690963475471,0.1318669734268991,0,4,3,0,0,,0,0,0,0,13,0,0,0,0,0,,,0,0,1194.619488013868,0,297.5060649308813,0,,2,0,0,0,0,0,1.25,0,0.45454545454545453,0,0,0,0,0,0,0,11,56,0,0,0,5,0,2,,-126.00000005960464,0,0,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,0,0,18,49,0,0,2,4,0,0,0,5,0,0,1,0,0,0,0.1871593539218044,0,0,,0,0,0,4,,0,-0.07717519998550415,0.5011145320890232,0,0,0,5003,5008,5005,8100,8200,8112,703,0,0,8139,501,0,0,8138,10,0,0,8106,2,0,0,8226,250,308,0,8210,4,0,0
215,1617,CLASSIC,1667333914219,,,10,,0,14,3,266,0,,4,3695,8186,3695,13352,,4,2,1,1,,,False,False,False,False,False,False,,9326,8350,,0,2,0,6692,3047,1054,3071,1036,0,3340,20,1,3,TOP,0,3,2,197,0,0,8972,,12,0,0,1,0,0,,0,92629,12191,9576,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,158,16,49,6,4,12,3,4,88,False,TOP,11,,92629,12191,0,19161,,7669,0,131,193,61,1,0,0,0,613,1,5,3,0,,23,2,0,10,True,0,229,0,1.5,0,0,0,0,0,0.5118409441577629,2,452.30663954173804,0.1954977749559815,0,4,1,0,1,1099.8886493532386,0,0,0,0,23,0,0,0,0,0,,958.043822073401,0,0,1617.1838401981981,0,346.02839178068825,0,,7,0,0,0,0,0,3.25,1,0.3611111111111111,0,0,0,0,0,1,7,3,46,0,0,0,20,10,2,,-91.00000002980232,0,0,1,1,6692,0,0,0,0,0,11,1,0,0,0,0,1,0,1,10,8,0,0,0,8,0,5,0,13,0,0,2,0,0,0,0.11815106388329173,0,1,,0,0,0,5,,0,5.231118202209473,0.8882100886558165,0,0,1,5002,5008,5008,8000,8400,8010,60,0,0,9111,816,260,0,9105,18,0,0,8299,281,0,0,8473,672,0,0,8453,701,31,0
216,2278,CLASSIC,1667311023008,,,18,,0,7,0,99,0,,6,1361,3832,1361,9651,,6,2,0,0,,,False,False,False,False,False,False,,10624,9800,,0,0,2,2421,3853,6655,3020,4645,3191,3364,19,1,6,BOTTOM,0,3,1,611,63643,23178,14415,,1,0,1,0,0,0,,0,3924,514,4384,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,44,40,158,13,4,14,4,4,88,False,UTILITY,37,,68470,24594,2373,20400,,2807,0,46,171,150,1,0,902,902,1600,0,2,9,0,,49,2,4,17,False,0,255,0,0,0,0,0,0,0,0.3074422922131743,2,647.5874183093089,0.11176799644168396,0,6,16,0,1,1493.6874009707528,0,2373.477783203125,0,0,18,1.2000000178813934,0,0,0,0,,,0,0,2278.6900639261353,0,279.7517011930341,0,,5,0,0,0,1,0,4,2,0.5,0,1,0,0,1,0,0,6,2,0,0,0,3,0,1,,-102.00000002980232,0,0,0,0,6655,0,1,0,0,0,18,1,0,0,0,0,1,0,0,81,60,0,0,1,15,0,0,0,24,0,0,3,0,0,0,0.16850761762578143,0,1,,0,0,5,1,,0,-0.308635413646698,1.293987349043834,4,1,0,5002,5008,5008,8200,8300,8229,1978,0,0,8226,250,667,0,8210,29,0,0,8237,713,0,0,8345,3,0,0,8347,0,0,0
217,1227,CLASSIC,1667309387491,,,5,,0,5,3,126,0,,3,3786,3786,3786,4298,,1,1,1,0,,,False,False,False,False,False,True,,8255,6375,,0,0,0,6692,3047,3133,1055,3070,1036,3340,14,1,3,TOP,0,3,2,313,1819,1451,330,,0,0,0,0,0,0,,0,53014,7470,5816,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,47,17,31,22,0,12,1,4,88,False,TOP,2,,54834,8922,0,6177,,1362,0,136,28,14,1,0,0,0,29,2,4,2,0,,11,1,0,7,True,0,117,0,0,0,0,0,0,0,0.08289320187484343,1,435.9838314998006,0.10736113270058809,0,1,1,0,0,,0,0,0,0,4,0,0,0,0,0,,959.4848111936637,0,0,1227.9026972505856,0,403.39043177267826,0,,2,0,0,0,0,0,8,2,0.3333333333333333,0,2,0,0,0,0,2,3,63,0,0,0,26,1,2,,-100.00000005960464,0,1,1,0,,0,0,0,0,0,5,1,0,0,0,0,0,0,0,9,14,0,0,1,6,0,0,0,8,0,0,1,0,0,0,0.19736496855390373,0,2,,0,4,10,6,,0,-0.11895871162414551,0.5458063475508901,33,33,0,5002,5008,5008,8200,8300,8230,4,0,0,8226,250,421,0,8233,12,10,0,8236,14,0,0,8304,11,1,5,8345,3,0,0
218,1230,CLASSIC,1667306481850,,,1,,0,7,0,266,0,,4,0,0,0,9594,,1,1,0,0,,,False,False,False,False,False,True,,6885,6375,,0,0,0,1054,6692,3047,1028,3133,0,3340,14,1,2,TOP,0,2,1,1137,0,0,5082,,4,0,0,0,0,0,,0,65093,6578,8256,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,94,7,37,2,1,14,2,4,88,False,TOP,8,,76280,6860,0,13889,,2606,0,113,153,38,1,0,11187,282,550,0,0,5,0,,13,1,0,6,False,0,140,0,0,0,0,450,0,0,,1,334.43723652008725,0.22112089740684926,0,1,2,0,0,,0,0,0,0,21,0,0,0,0,0,,,0,0,1230.8915158929224,0,335.6534615052266,0,,2,0,0,0,0,0,3,0,0.42857142857142855,0,0,0,0,0,0,2,3,49,0,0,0,2,0,1,,-93.00000008940697,0,0,0,0,6692,0,0,0,0,0,3,1,0,0,0,0,0,0,1,11,3,0,0,0,5,0,0,0,3,0,0,1,0,0,0,0.20757607720644286,0,2,,0,0,0,5,,0,-0.15824919939041138,0.6424995803435738,0,0,0,5002,5008,5008,8000,8400,8010,0,0,0,9111,253,60,0,9105,0,0,0,8299,176,0,0,8473,567,0,0,8453,421,44,0
219,2274,CLASSIC,1667229733197,,,3,,0,7,0,266,0,,5,828,1393,828,22589,,4,1,1,0,,,False,False,False,False,False,False,,10976,9875,,0,0,3,6692,3047,3071,3133,1054,1031,3340,24,1,4,TOP,0,4,2,964,0,0,1743,,12,0,1,0,0,0,,0,114894,13146,20214,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,177,14,57,5,5,14,5,4,88,False,TOP,16,,120046,14039,0,24609,,7526,0,159,188,125,1,0,5152,892,2652,0,0,11,0,,17,1,0,10,False,0,253,0,8.000000029802322,0,0,0,0,0,,1,370.2709298257896,0.1576620984815324,0,4,4,0,0,,0,0,0,0,41,0,0,0,0,0,,,0,0,2274.934649514795,0,289.4872991804229,0,,2,0,0,0,0,0,1.75,0,0.25925925925925924,0,2,1,0,0,0,3,2,49,0,0,0,0,0,1,,-87.00000005960464,0,0,1,0,6692,0,1,0,0,0,6,1,0,0,0,0,0,0,1,23,11,0,0,1,9,0,0,0,7,0,0,3,0,0,0,0.12809800314031383,0,1,,0,0,0,7,,0,-0.12754905223846436,0.4627159318132777,0,0,0,5002,5008,5008,8000,8400,8010,153,0,0,9111,200,140,0,9105,23,10,0,8299,325,0,0,8473,806,0,0,8453,799,91,0
220,1669,CLASSIC,1667227564500,,,10,,0,7,0,412,0,,3,689,2131,689,16288,,6,1,0,0,,,False,False,False,False,False,False,,6575,5875,,0,1,0,3190,3860,3047,3024,3067,0,3364,16,0,0,BOTTOM,0,0,0,514,9493,3817,6653,,0,0,0,1,0,0,,0,3793,597,7886,,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,29,10,13,3,4,14,6,4,87,False,UTILITY,25,,16980,5053,630,15850,,1126,0,32,114,179,1,0,3693,638,1311,0,3,2,0,,32,1,2,11,True,0,55,0,0,0,0,0,0,0,,1,181.63457868389156,0.16703845036275758,0,6,7,0,3,692.9448828835405,0,630.3109130859375,0,0,36,0,0,0,0,0,,1092.0094132620477,1,1,1669.2333061146287,0,236.35593174072565,0,,7,0,0,0,0,0,1.6666666666666667,1,0.5263157894736842,0,0,0,0,0,0,5,0,11,0,0,0,8,4,1,,-101.00000005960464,0,0,0,0,3190,0,0,0,0,0,8,1,0,0,0,0,0,0,0,41,8,0,0,0,10,0,0,0,10,0,0,2,0,0,0,0.06828367872793026,0,2,,0,0,5,1,,0,-0.17677044868469238,1.152792635038671,2,2,0,5002,5008,5008,8300,8400,8351,34,289,0,8306,3,0,0,8345,3,0,0,8347,0,0,0,8473,479,0,0,8242,70,0,0
