,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,threeWardsOneSweeperCount,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
446,1407,CLASSIC,1658005088465,,,7,,0,0,0,18,0,,1,4445,5931,4445,5881,,4,0,0,0,,,False,False,False,False,False,True,,8462,8200,,0,0,0,1055,3006,6672,3046,1018,0,3340,16,1,6,BOTTOM,351,5,1,961,10703,1998,1820,,0,0,0,0,0,0,,0,53137,10791,10698,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,19,19,26,6,3,4,3,7,28,False,BOTTOM,2,,69335,13070,0,13462,,1803,178,100,18,134,2,0,5494,279,943,3,3,0,0,,9,0,0,6,True,0,70,0,0,0,0,0,0,0,0,557.2165875828173,0.1891116718689491,0,4,0,0,1,0,178,0,0,4,0,0,0,0,0,,0,0,1407.3557924564595,0,360.7974983585818,0,2,0,0,0,0,0,3.25,6,0.26,0,4,0,0,0,0,2,0,36,0,0,0,0,0,1,,-105.75000005960464,0,0,0,0,6672,0,0,0,0,0,13,1,0,0,0,0,0,0,0,19,0,0,0,0,6,0,0,0,13,0,0,8,0,0,0,0.1432341879144706,0,2,0,0,1,10,0,0,1.1512887477874756,0.40850441900677964,0,0,0,5002,5008,5005,8100,8000,9923,62,82,0,8139,670,0,0,8120,3,10,6,8106,4,0,0,9105,12,20,0,9111,478,260,0
447,2117,CLASSIC,1658002698408,,,7,,0,0,0,222,0,,2,4733,8092,4733,4766,,16,1,0,0,,,True,False,False,False,False,False,,11935,11625,,0,0,2,1055,3006,6672,3094,3031,2420,3340,21,1,6,BOTTOM,569,2,1,275,2666,558,25207,,0,0,1,0,0,0,,0,107898,9267,2711,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,65,30,12,5,2,4,4,7,28,False,BOTTOM,11,,120421,9988,0,29785,,1692,82,135,70,496,2,0,9856,162,1865,2,2,10,0,,22,1,0,14,False,0,112,0,0,1,0,450,0,0,1,283.07808342822193,0.2020906691668995,0,16,4,0,0,0,82.4315185546875,0,0,4,0,0,0,0,0,,0,2,2117.2229471253654,0,338.24206759133347,0,0,0,0,0,0,0,0.8125,1,0.34210526315789475,0,2,0,0,0,0,0,2,34,0,0,0,53,0,1,,-103.00000005960464,0,0,0,0,6672,0,1,0,0,0,12,1,0,0,0,0,0,0,0,49,24,0,0,0,13,0,0,0,13,0,0,6,0,0,1,0.08224931107019344,0,1,0,0,2,0,0,0,21.735931396484375,0.6443137628189932,0,0,0,5002,5008,5005,8000,8100,8008,0,0,0,8009,1329,0,0,9103,25,20,0,8017,380,0,0,8139,710,0,0,8134,15,3,0
448,1081,CLASSIC,1657978025509,,,3,,0,0,3,18,0,,1,7390,7390,7390,3549,,2,0,0,0,,,False,False,False,False,False,False,,6743,6400,,1,1,0,1055,3006,6672,3086,1036,0,3340,8,1,5,NONE,310,3,1,595,8468,1443,2056,,0,1,0,1,0,0,,0,44145,10234,5946,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,17,12,26,4,2,4,3,7,28,False,BOTTOM,3,,56787,12177,0,8002,,1574,369,68,18,42,3,0,4174,499,0,2,2,0,0,,6,0,0,4,True,0,59,0,0,0,0,0,0,0,0,675.5037984104779,0.142130933332591,0,2,7,0,0,0,369.99993896484375,0,0,4,0,0,0,0,0,,0,0,1081.6014946,0,374.0853100599534,0,1,0,0,0,0,1,4,0,0.23529411764705882,0,3,0,0,0,0,1,0,43,0,0,0,0,1,0,,-10,0,0,0,0,,0,1,0,0,0,7,,0,0,0,0,0,0,0,61,0,0,0,1,4,0,0,0,8,0,0,5,0,0,0,0.16442157633050125,0,0,0,0,5,0,0,0,5.557687759399414,0.36377655497737216,0,0,0,5002,5008,5005,8100,8000,9923,48,84,0,8139,511,0,0,8120,0,4,4,8106,4,0,0,9105,17,50,0,9111,335,160,0
449,1168,CLASSIC,1657976556583,,,3,,0,0,2,222,0,,1,7997,12473,7997,4171,,2,0,0,0,,,False,False,False,False,False,False,,6072,3500,,2,2,0,1055,6670,3006,1018,0,0,3340,8,1,4,NONE,237,2,1,650,1294,314,1726,,0,0,0,1,0,0,,0,49548,5291,7246,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,38,19,9,2,1,4,3,7,28,False,BOTTOM,9,,61422,5606,0,8972,,1571,409,63,19,37,3,0,10580,0,0,4,6,0,0,,9,0,0,6,True,0,68,0,0,0,0,0,0,0,0,287.94216960856374,0.18207743496058917,0,2,0,0,2,1,409.0683898925781,0,0,5,0,0,0,0,0,,1,0,1168.1837900203,0,311.90487311122797,0,0,0,0,0,0,0,3.5,0,0.175,0,2,0,0,0,0,0,3,31,0,0,0,0,0,0,,-27,0,0,0,0,,0,2,0,0,0,3,,0,0,0,0,0,0,0,12,12,0,0,1,6,0,1,0,7,0,0,2,0,0,0,0.07011811413562827,0,0,0,0,1,0,0,0,8.646507263183594,0.49546179354274195,0,0,0,5002,5008,5005,8000,8100,8008,16,5,0,8009,768,0,0,9103,0,0,0,8017,111,0,0,8139,331,0,0,8134,7,5,0
450,986,CLASSIC,1657975359835,,,14,,0,0,1,222,0,,1,3894,5710,3894,3224,,1,0,1,0,,,False,False,False,False,False,False,,5739,5700,,1,1,0,1055,3006,6672,2015,0,0,3340,9,1,3,NONE,198,2,2,430,1238,508,2395,,0,0,0,0,0,0,,0,37807,7025,5044,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,46,17,7,2,2,4,2,7,28,False,BOTTOM,13,,45715,7533,0,7440,,949,299,48,26,12,2,0,6670,0,0,0,3,0,0,,7,0,0,5,True,0,72,0,0,0,0,0,0,0,0,458.37744878715955,0.1860162350486671,0,1,3,0,1,1,299.99993896484375,0,0,7,0,0,0,0,0,,2,2,986.1289823602624,0,349.2108928769598,0,4,0,0,0,0,2,17,1,0.34,0,0,0,0,0,0,0,1,22,0,0,0,0,1,0,,-41,0,0,1,0,,0,0,0,0,0,14,,0,0,0,0,0,0,0,44,14,0,0,0,5,0,2,1,17,0,0,11,0,0,0,0.09727833240080754,0,1,0,0,5,5,0,0,2.898333787918091,0.47833336919182273,0,0,0,5002,5008,5005,8000,8100,8008,55,9,0,8009,1006,0,0,9103,15,10,0,8017,212,0,0,8139,356,0,0,8134,6,5,0
451,999,ARAM,1657974071790,,,12,,0,0,0,63,0,,2,71,71,71,11136,,11,0,0,0,,,False,False,False,False,False,False,,10086,10000,,0,0,2,6653,2003,3020,4637,3116,0,0,16,1,5,NONE,0,2,1,123,23544,15693,7731,,0,0,1,0,0,0,,0,6747,1036,13614,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,33,30,15,5,1,4,4,32,28,False,,2,,36951,16924,0,23938,,749,0,20,97,234,1,0,6660,195,2591,0,0,4,0,,0,0,0,0,False,0,83,0,0,0,0,525,0,0,0,1015.7395319702739,0.21090724821467507,0,11,1,0,0,0,0,0,0,2,0,0,0,0,0,,0,5,999.7513734822509,0,605.3266721375942,0,1,0,0,0,0,0,1.5454545454545454,5,0.6296296296296297,0,0,0,0,3,0,0,12,12,0,0,0,16,0,2,,-23,0,0,0,0,6653,0,0,0,0,0,11,,0,0,0,0,0,0,0,54,18,4,0,0,0,0,0,0,17,0,0,17,0,0,0,0.23760721729102724,0,0,0,0,0,0,0,0,-1,0,2,2,0,5001,5008,5005,8000,8200,8005,64,34,29,9111,476,170,0,9104,7,50,0,8014,493,0,0,8233,6,20,0,8236,24,0,0
452,1223,CLASSIC,1657968170986,,,1,,0,0,0,222,0,,1,4444,4444,4444,4087,,3,0,0,0,,,False,False,False,False,False,True,,6037,4375,,0,0,0,1055,3006,6670,1018,1037,0,3340,9,0,0,BOTTOM,292,0,0,511,503,237,964,,0,0,0,0,0,0,,0,57793,1152,7372,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,39,11,9,0,2,4,1,7,28,False,BOTTOM,9,,62782,1390,0,8480,,588,178,108,22,65,2,0,4485,0,143,1,2,1,0,,12,0,1,8,True,0,59,0,0,0,0,0,0,0,0,68.15924862103151,0.13116435069825408,0,2,0,0,0,0,178,0,0,5,0,0,0,0,0,,1,0,1223.7873932999998,0,296.01237348969516,0,0,0,0,0,0,0,0.3333333333333333,0,0.029411764705882353,0,0,0,0,0,0,0,3,41,0,0,0,1,2,1,,-102.00000005960464,0,0,0,0,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6,10,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0.022321445135055552,0,2,0,0,0,5,0,0,0.3389251232147217,0.6131890870928849,1,1,0,5002,5008,5005,8000,8100,8008,0,0,0,8009,126,0,0,9103,0,0,0,8017,15,0,0,8139,205,0,0,8134,9,1,0
453,1384,ARAM,1657922332007,,,11,,0,0,0,43,0,,2,0,0,0,19856,,16,0,0,0,,,False,False,False,False,False,False,,11428,11150,,0,0,2,6655,2003,3020,4629,3165,4630,2052,18,0,2,MIDDLE,0,0,1,88,16941,13152,16078,,0,0,1,0,0,0,,0,5866,710,12535,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SOLO,0,26,10,21,16,1,4,5,32,28,False,,17,,22988,14042,958,30951,,1130,0,17,158,392,1,0,180,180,2338,0,0,4,0,,0,0,0,0,False,0,73,0,0,0,0,0,0,0,0,608.5175124809141,0.17881701751607984,0,16,5,0,0,0,958.9437866210938,0,0,4,0,0,0,0,0,,0,4,1384.6400433219694,0,495.2111579654115,0,2,0,0,0,0,0,0.8125,3,0.34210526315789475,0,2,0,0,0,0,0,9,7,0,0,0,2,0,2,,-25,0,0,0,0,6655,0,0,0,0,0,8,,0,0,0,0,0,0,0,107,40,3,0,0,0,0,0,0,13,0,0,9,0,0,0,0.11690323473115173,0,0,0,0,0,0,0,0,-1,0,1,1,0,5002,5008,5005,8000,8100,8008,0,0,0,8009,580,0,0,9103,0,0,0,8017,296,0,0,8139,653,0,0,8134,2,4,0
454,1658,CLASSIC,1657920372652,,,6,,0,0,0,222,0,,1,3124,3124,3124,9306,,9,0,0,0,,,False,False,False,False,False,False,,8179,6750,,0,0,3,1055,3006,6672,2015,3086,0,3340,15,0,1,BOTTOM,325,0,1,412,3356,1156,5739,,0,0,1,0,0,0,,0,62943,7179,13382,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,32,33,19,5,4,4,2,7,28,False,BOTTOM,15,,75403,8416,0,19376,,1245,150,119,46,206,2,0,9104,81,254,1,1,11,0,,14,0,0,9,False,0,89,0,0,0,0,375,0,0,0,304.4187844303216,0.14662677441808689,0,9,16,0,0,0,150,0,0,7,0,0,0,0,0,,0,0,1658.8886142942297,0,295.8253051109973,0,1,0,0,0,0,0,0.7777777777777778,0,0.35,0,0,0,0,1,0,0,4,26,0,0,0,0,0,1,,-105.50000005960464,0,0,0,0,6672,0,0,0,0,0,7,1,0,0,0,0,0,0,0,143,22,0,0,0,9,0,0,0,7,0,0,4,0,0,0,0.11703809518662174,0,0,0,0,0,0,0,0,1.3198926448822021,0.5360379298318648,0,0,0,5002,5008,5005,8000,8100,8008,9,0,0,8009,785,0,0,9103,0,0,0,8017,339,0,0,8139,583,0,0,8134,10,4,0
455,2272,CLASSIC,1657892088279,,,14,,0,0,0,18,0,,1,8637,17365,8637,9211,,8,0,0,1,,,False,False,False,False,False,False,,11965,9775,,2,4,0,1055,3006,6672,3046,1038,1037,3340,18,0,3,BOTTOM,522,0,1,408,22867,1801,12811,,11,1,0,1,1,0,,0,106658,7525,11071,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,23,17,26,9,3,4,5,7,28,False,BOTTOM,7,,146879,10554,0,24158,,3177,644,142,91,264,3,0,17353,1227,275,6,7,4,0,,22,0,2,12,True,0,75,0,4.000000029802322,1,0,0,0,0,0,278.69232025953204,0.16221920315763502,0,8,0,0,3,0,644.7135620117188,0,0,8,1.4000000059604645,1,0,1,1,,0,0,2272.26453599986,0,315.95597917050543,0,4,0,0,4,0,0,2.125,3,0.3953488372093023,0,2,0,0,0,0,4,0,53,0,0,0,40.40000003576279,11,2,,-87.00000005960464,0,0,0,0,6672,0,0,0,0,0,14,1,0,0,0,0,0,0,0,71,0,0,0,0,12,0,2,0,17,0,0,2,0,0,1,0.08082540444493384,0,0,0,0,2,0,0,0,-0.056417107582092285,0.5818908112052927,2,1,0,5002,5008,5005,8100,8000,9923,50,72,0,8139,752,0,0,8120,3,18,11,8106,5,0,0,9105,20,10,0,9111,815,340,0
456,1673,CLASSIC,1657889978104,,,17,,0,0,0,18,0,,2,9935,18557,9935,8409,,2,1,2,2,,,False,False,False,False,False,False,,14664,11375,,1,2,0,1055,3006,6672,3046,3031,1029,3340,16,2,11,JUNGLE,658,7,3,835,28330,2564,1325,,18,0,0,0,0,0,,0,129042,13390,13510,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,NONE,0,22,26,31,6,3,4,3,7,28,False,BOTTOM,6,,166500,17737,0,16004,,4662,412,151,46,27,3,1,9127,1782,1169,5,6,1,0,,11,1,0,8,True,0,85,0,0,0,0,0,0,0,1,635.8209686440157,0.17611867909486184,0,2,0,0,3,0,412,0,0,6,7.500000059604645,0,0,0,0,,1,0,1673.799956054684,0,525.6576794607737,0,4,0,0,4,0,0,14,4,0.5833333333333334,0,0,0,0,6,0,4,0,35,0,0,0,63.00000002980232,1,4,,-97.20000007748604,0,0,3,0,6672,0,0,0,1,0,20,1,0,0,0,0,0,0,0,11,0,0,0,1,7,0,0,0,28,0,0,12,0,0,0,0.19495808616575125,0,2,0,0,3,0,0,0,0.3540138006210327,0.403408075258712,0,0,0,5002,5008,5005,8100,8000,9923,44,81,0,8139,656,0,0,8120,4,18,7,8106,5,0,0,9105,10,0,0,9111,1533,560,0
457,2096,CLASSIC,1657660640057,,,13,,0,,3,18,0,,1,13159,20316,13159,13806,,2,0,1,0,,,False,False,False,False,False,False,,15410,13800,,2,3,0,1055,3031,3006,6672,3046,3026,3340,15,2,6,BOTTOM,740,3,2,1305,29757,3757,2146,,4,1,0,1,0,0,,0,138041,17463,16183,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,29,27,37,10,2,4,4,7,27,False,BOTTOM,13,,196370,23792,0,18504,,5886,412,196,55,87,3,0,28571,2571,174,5,6,2,0,,15,0,0,10,True,0,103,0,0,1,0,0,0,0,0,680.7270924704895,0.13313938166096706,0,2,0,0,1,0,412,0,0,15,1.5,0,0,0,0,,0,0,2097.113811526294,0,440.9145759247252,0,6,0,0,0,0,0,9.5,0,0.5135135135135135,0,1,0,0,0,0,6,0,45,1,0,0,31.599999964237213,1,3,,-106.00000002980232,0,0,1,0,6672,0,2,0,0,0,16,,0,0,0,0,0,0,0,12,0,0,0,1,10,0,0,0,19,0,0,7,0,0,1,0.19465786664373103,0,1,0,0,2,0,0,0,0.05702829360961914,0.4563147251458104,6,2,0,5002,5008,5005,8100,8000,9923,67,77,0,8139,1054,0,0,8120,3,18,8,8106,5,0,0,9105,11,10,0,9111,612,380,0
458,964,CLASSIC,1657659248380,,,0,,0,,5,18,0,,1,2707,4901,2707,1491,,0,0,0,0,,,False,True,False,True,False,True,,6492,5000,,0,0,0,1055,3006,6672,0,0,0,3340,7,1,5,NONE,275,5,1,0,8681,1051,1860,,0,0,0,0,0,0,,0,43630,4964,1665,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,DUO,0,12,10,21,2,2,4,1,7,27,False,BOTTOM,2,,56612,6015,0,3726,,776,150,95,12,0,2,0,4300,0,200,1,1,0,0,,7,0,0,5,True,0,45,0,0,0,0,0,0,0,0,374.0311146206298,0.11136007860308496,0,0,0,0,1,1,150,0,0,2,0,0,0,0,0,,0,0,965.0013153162879,0,403.67857056735863,0,0,0,0,0,0,0,5,1,0.25,0,3,0,0,0,0,0,0,45,0,0,0,21.25,0,2,,-108.00000008940697,0,0,0,0,,0,1,0,0,0,4,,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,1,5,0,0,4,0,0,0,0.1791425075312291,0,0,0,0,3,0,0,0,0.06731832027435303,0.43849267636127576,0,0,0,5002,5008,5005,8100,8000,9923,30,90,0,8139,390,0,0,8120,1,6,4,8106,2,0,0,9105,0,0,0,9111,96,100,0
459,1365,CLASSIC,1657657241892,,,3,,0,,0,18,0,,1,2650,2893,2650,4348,,6,0,0,0,,,False,False,False,False,False,False,,7761,6750,,0,0,0,1055,3006,6672,1036,3086,1036,3340,11,3,8,BOTTOM,316,2,1,572,9775,2215,9836,,0,0,0,0,0,0,,0,36666,10149,4784,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,12,23,23,5,3,4,3,7,27,False,BOTTOM,4,,54397,13097,0,15033,,1480,164,73,29,157,2,0,7955,731,412,0,0,1,0,,11,0,1,7,True,0,63,0,0,0,0,0,0,0,0,575.5169378701283,0.1977576928047364,0,6,0,0,1,0,164,0,0,6,0,0,0,0,0,,1,0,1365.4190949,0,341.0451003115674,0,3,0,0,0,1,0,1.8333333333333333,3,0.36666666666666664,0,1,0,0,0,0,5,0,27,0,0,0,8,4,1,,-75.00000002980232,0,1,0,0,6672,0,0,0,0,0,6,,0,0,0,0,0,0,0,20,0,0,0,3,7,0,0,0,11,0,0,6,0,0,0,0.20410082380807154,0,2,0,0,1,20,0,0,-0.06099504232406616,0.5054978433756478,1,1,0,5002,5008,5005,8100,8000,9923,53,80,0,8139,538,0,0,8120,4,18,6,8106,4,0,0,9105,19,10,0,9111,315,220,0
460,1662,CLASSIC,1657619192186,,,3,,0,,0,18,0,,2,4197,5649,4197,6552,,5,1,1,0,,,False,False,False,False,False,True,,8178,7675,,0,0,1,1055,6672,3006,3046,0,0,3340,15,1,5,BOTTOM,365,5,2,663,14570,871,2929,,0,0,0,0,0,0,,0,69717,2995,11955,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,10,14,21,1,3,4,3,7,27,False,BOTTOM,0,,90648,4063,0,15046,,505,0,112,4,134,1,0,6360,196,162,1,1,8,0,,11,1,0,9,False,0,46,0,0,0,0,0,0,0,1,146.59641615613376,0.14602734494021938,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,1663.1220317999998,0,295.04245159414046,0,1,0,0,0,1,0,1.6,0,0.27586206896551724,0,1,0,0,1,0,1,0,27,0,0,0,4,0,1,,-85.00000002980232,0,0,1,0,6672,0,0,0,0,0,6,,0,0,0,0,0,0,0,28,0,0,0,1,8,0,0,0,8,1,0,7,0,0,0,0.05341632208646717,0,1,0,0,0,0,0,0,-0.3700106143951416,0.4313617134670449,0,0,0,5002,5008,5008,8100,8000,8128,447,11,0,8126,109,0,0,8138,9,0,0,8106,3,0,0,8009,627,0,0,8014,180,0,0
461,1063,ARAM,1657378345179,,,15,,0,,1,30,0,,2,324,324,324,10929,,9,0,0,0,,,False,False,False,False,False,False,,10502,9300,,0,0,0,6653,4637,4645,0,0,0,2052,12,0,3,NONE,0,0,1,197,24068,11964,2267,,0,0,0,0,0,0,,0,3381,675,17261,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,SUPPORT,0,102,24,22,4,0,4,0,32,27,False,,17,,28028,13218,0,20546,,809,0,25,216,208,1,0,578,578,1017,0,0,0,0,,0,0,0,0,True,0,152,0,0,0,0,150,0,0,0,745.3768897193536,0.1915095318483649,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,1064.032839252458,0,592.2008688356791,0,0,0,0,0,0,0,2,6,0.42857142857142855,0,1,0,0,0,0,0,0,18,0,0,0,1,5,1,,-22,0,0,0,0,6653,0,2,0,0,0,15,,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,18,0,0,17,0,0,0,0.15226990162071652,0,0,0,0,0,0,0,0,-1,0,0,0,0,5002,5008,5008,8100,8000,8128,691,15,0,8126,521,0,0,8138,30,0,0,8106,5,0,0,8009,2320,0,0,8014,261,0,0
462,1380,CLASSIC,1657376680804,,,3,,0,,5,18,0,,1,3920,7759,3920,3788,,0,0,0,1,,,False,False,False,True,False,True,,8850,6400,,0,0,0,1055,3006,6672,3086,1036,0,3340,10,1,5,BOTTOM,352,5,1,0,14628,1167,4617,,8,0,0,0,0,0,,0,63663,7313,4355,,p8bl0MvZHFp_3Xv0n-ct7HIqGxGD1eNKWbTEWeRkygFnIhPjg_7KsMItrmERLTuhXjh5tsLUwwX55w,0,CARRY,0,12,11,27,4,1,4,3,7,27,False,BOTTOM,3,,82602,9057,0,8973,,2274,369,120,10,0,2,0,4310,575,0,1,2,1,0,,11,0,0,7,True,0,54,0,0,0,0,0,0,0,0,393.57073894721674,0.1386791442892236,0,0,2,0,2,0,369.99993896484375,0,0,5,1.5,0,0,0,0,,0,0,1380.7729644514595,0,384.58795617765594,0,3,0,0,4,0,0,8,1,0.2222222222222222,0,1,0,0,1,0,3,0,42,0,0,0,7,0,1,,-82.00000002980232,0,0,0,0,6672,0,0,0,0,0,7,,0,0,0,0,0,0,0,54,0,0,0,0,7,0,0,1,8,0,0,2,0,0,0,0.15174783239645903,0,0,0,0,2,0,0,0,0.3079646825790405,0.49530100656876264,0,0,0,5002,5008,5005,8100,8000,9923,43,84,0,8139,517,0,0,8138,9,0,0,8135,160,3,0,9111,226,160,0,9103,22,50,0
