,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardTimeCoverageInRiverOrEnemyHalf,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earliestDragonTakedown,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,fasterSupportQuestCompletion,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,highestWardKills,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,shortestTimeToAceFromFirstTakedown,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,threeWardsOneSweeperCount,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
627,1470,ARAM,1653482645828,,,28,,0,,0,161,0,,4,233,233,233,11845,,16,0,3,0,,,True,False,False,False,False,False,,16686,14850,,0,1,1,6653,3089,3135,3020,4632,3165,0,22,3,15,TOP,0,3,3,133,63086,28184,33371,,0,0,0,0,0,0,,0,2595,263,3050,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,128,58,33,13,8,7,5,4,97,False,,31,,72101,33234,0,37117,,3801,748,54,292,426,4,1,6419,4787,695,1,1,2,0,,0,0,0,0,True,1,232,1,0,0,0,450,0,0,,0,1356.086656500302,0.2449100106321354,0,16,176,0,0,,0,748.9998779296875,0,0,19,0,0,0,0,0,,1,3,1470.4629285241815,1,680.8808434683604,0,,11,0,0,0,0,1,2.6875,9,0.6417910447761194,0,1,4,0,3,0,11,52,12,0,0,1,8,0,2,,-25,0,0,4,0,6653,0,2,0,0,0,32,,6,0,0,0,0,0,0,11.560633938278897,74,113,0,0,1,0,0,0,0,43,0,1,26,0,0,0,0.20472543637005144,0,0,0,0,0,0,0,0,-1,0,0,0,0,5001,5008,5008,8200,8100,8229,3322,0,0,8226,250,651,0,8210,49,0,0,8236,80,0,0,8138,30,0,0,8105,13,5,0
628,1365,CLASSIC,1653421571617,,,11,,0,,0,427,0,,3,1831,16036,1831,4367,,1,2,1,1,,,False,False,False,False,False,False,,9153,9025,,0,0,0,6617,2055,3158,3011,6616,1004,3340,16,1,4,JUNGLE,0,4,2,1322,14586,5246,1736,,104,0,0,0,0,0,,0,10263,2738,4532,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,NONE,0,37,17,43,54,12,11,1,4,97,False,JUNGLE,30,,316620,8339,3824,6269,,5471,1936,5,134,39,5,0,291771,354,0,3,4,0,0,,23,3,0,7,True,0,151,0,67.00000008940697,0,0,0,1,0,0.42771689638135957,2,366.49035610022554,0.12312963241035944,0,1,21,0,3,402.06537859146795,1,5761.03662109375,0,0,25,9.500000029802322,1,0,0,0,,0,0,1365.222496521627,,402.3003243239476,0,,9,2,2,49.500000059604645,0,0,15,2,1.1538461538461537,0,1,,0,0,0,0,5,0,1,0,0,55.00000008940697,1,3,,-44.49999997019768,0,0,1,0,6617,0,0,0,0,0,14,,0,0,0,0,2,0,5,,15,51,0,0,1,5,0,1,0,15,0,0,6,0,0,0,0.14148078236511588,0,2,0,0,2,10,0,0,4.652661323547363,1.039726304247291,0,0,0,5002,5008,5007,8200,8400,8214,811,52,0,8226,250,311,0,8210,12,0,0,8236,24,0,0,8463,410,0,0,8453,429,797,0
629,866,CLASSIC,1653420233670,,,4,,0,,0,53,0,,6,0,0,0,6194,,2,1,0,0,,,False,False,False,False,False,True,,4210,3500,,0,0,0,3190,3859,2055,0,0,1001,3340,14,1,2,NONE,0,2,1,575,4254,2609,4529,,0,0,0,0,0,0,,0,4506,2163,3039,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,17,17,16,4,4,14,3,4,97,False,UTILITY,31,,13322,5095,0,8002,,224,0,29,164,43,1,0,4561,322,433,0,0,1,0,,7,3,1,5,False,0,54,0,0,0,0,0,0,0,0.2352528985565631,1,352.5895178041978,0.2578840695812677,0,2,8,0,0,,0,0,0,0,36,0,0,0,0,0,,0,0,867.0751011,0,291.33934924743164,0,,6,0,0,0,0,0,3,0,0.75,0,0,0,0,1,0,4,6,18,0,0,0,0,0,0,,-91.00000002980232,0,0,0,0,,0,0,0,0,0,6,,0,0,0,0,0,0,0,,20,11,0,0,0,4,0,0,0,6,0,0,6,0,0,0,0.3430065494307922,0,0,0,0,0,0,0,0,0.5962263345718384,0.5180758197282187,1,1,0,5002,5002,5007,8300,8400,8351,48,485,0,8306,1,0,0,8345,3,0,0,8347,0,0,0,8473,414,0,0,8242,78,0,0
630,1481,CLASSIC,1653418155454,,,13,,0,,1,89,0,,6,824,987,824,22226,,7,4,0,0,,,True,False,False,True,False,True,,7992,7100,,0,0,0,3190,3860,3075,3047,0,0,3364,20,1,4,BOTTOM,2,2,1,394,7663,4386,4844,,0,0,0,0,0,1,,0,7290,2825,11197,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,DUO,0,33,24,31,8,7,14,4,4,96,False,UTILITY,58,,22710,8056,519,17267,,1932,524,33,94,151,4,0,7755,844,1226,2,2,0,0,,37,4,2,16,True,0,96,0,0,0,0,0,0,0,0.36612544378531,4,325.9668803673749,0.21475318443015073,0,7,12,0,2,516.6822958918732,0,1044.0462646484375,0,0,60,0,0,0,0,0,,0,0,1482.8519225315542,0,323.3803777420304,0,1,13,0,0,0,0,0,2.4285714285714284,3,0.8095238095238095,0,1,0,0,0,0,0,5,13,0,0,0,1,0,1,,-93.00000005960464,0,0,0,0,3190,0,1,0,0,0,14,,0,0,0,0,0,0,0,,14,27,0,0,0,12,0,2,1,17,0,0,10,0,0,0,0.11202784216996957,0,2,0,0,0,5,0,0,1.8866443634033203,1.523337572780364,2,2,0,5002,5002,5007,8400,8300,8439,1145,796,0,8463,674,0,0,8473,491,0,0,8242,130,0,0,8345,3,0,0,8347,0,0,0
631,1325,CLASSIC,1653416260014,,,3,,0,,0,26,0,,5,0,569,0,4877,,8,2,0,0,,,False,False,False,False,False,True,,5383,5525,,0,0,0,3853,2055,3070,6655,0,3158,3364,17,0,1,BOTTOM,0,0,1,461,21912,7846,5073,,0,0,0,0,0,0,,0,2570,333,6521,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,130,68,35,5,4,14,2,4,96,False,UTILITY,18,,25043,8741,143,12583,,3029,728,28,46,129,2,0,561,561,988,0,0,6,0,,23,3,0,11,False,0,238,0,0,0,0,0,0,0,,2,395.6770330511888,0.16115905815396936,0,8,63,0,2,442.8472178557811,0,871.25,0,0,26,0,0,0,0,0,,0,0,1325.6074970072718,0,243.68815390625988,0,,1,0,0,0,0,0,0.5,0,0.11428571428571428,0,0,0,0,1,0,0,17,4,0,0,0,19,0,0,,-96.00000002980232,0,0,0,0,,0,1,0,0,0,2,,0,0,0,0,0,1,0,,72,70,0,0,1,9,0,0,0,4,0,0,1,0,0,0,0.2715667885995317,0,0,0,0,0,0,0,0,6.2089104652404785,1.0847682415032842,0,0,0,5002,5008,5007,8200,8100,8214,717,143,0,8226,250,576,0,8210,0,0,0,8232,1,50,0,8126,267,0,0,8105,6,2,0
632,1009,ARAM,1653413852771,,,37,,0,,0,16,0,,1,64,64,64,2745,,3,0,0,0,,,True,False,True,False,False,True,,10438,7450,,0,1,1,3158,2031,6617,3083,3070,1028,0,12,1,3,NONE,0,2,1,344,5501,4105,427,,0,0,0,0,0,0,,0,1362,260,3749,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,32,144,27,6,14,32,2,4,96,False,,31,,7622,5123,2418,4176,,20680,16766,1,124,70,5,0,757,757,0,0,4,2,0,,0,0,0,0,True,1,209,1,0,0,0,0,0,0,,0,304.4732481766355,0.0488323942308239,0,3,105,0,0,,0,19184.830078125,0,0,5,0,0,0,0,0,,0,17,1009.6716210303348,0,620.3226037660739,0,,4,0,0,0,0,1,13.333333333333334,7,2.1052631578947367,0,2,0,0,1,0,0,25,0,0,0,1,0,0,2,,-23,0,0,0,0,,0,0,0,0,0,31,,0,0,0,0,0,0,0,23.82269022023206,123,43,11,0,0,0,0,0,0,40,0,3,30,0,0,0,0.04870051118266794,0,0,0,0,0,0,0,0,-1,0,0,0,0,5002,5008,5008,8200,8400,8214,607,1948,0,8226,250,846,0,8210,20,0,0,8237,329,0,0,8473,154,0,0,8453,2850,602,0
633,947,ARAM,1653406626772,,,20,,0,,1,75,0,,2,1779,1779,1779,14897,,9,0,2,0,,,True,False,False,True,False,False,,12818,11850,,0,1,0,6653,3020,3916,3116,3089,0,0,22,1,11,NONE,0,4,2,170,41216,18430,11479,,0,1,0,1,0,0,,0,8083,1489,9086,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,34,12,38,6,16,32,5,4,96,False,,11,,53860,20485,0,22027,,1889,0,42,106,208,1,0,4560,565,1460,1,1,0,0,,0,0,0,0,True,0,90,2,0,0,0,825,0,0,,0,1297.538733135885,0.2453630220249818,0,9,127,0,0,,0,0,0,0,0,0,0,0,0,0,,2,4,947.2733837235514,0,811.9429785231995,0,,0,0,0,0,0,1,3.4444444444444446,6,0.9393939393939394,0,5,0,1,0,0,0,0,30,0,0,0,7,0,2,,-26,0,0,2,0,6653,0,3,0,0,0,21,,0,1,1,0,0,0,0,12.652441687761893,33,0,9,0,0,0,0,2,1,31,0,0,26,0,1,0,0.2541405540278054,0,0,0,0,0,0,0,0,-1,0,0,0,0,5002,5008,5008,8100,8000,8128,1852,25,0,8139,1142,0,0,8138,30,0,0,8135,400,5,0,8009,3538,0,0,8014,595,0,0
634,1221,CLASSIC,1653324051567,,,10,,0,,0,412,0,,5,1597,1597,1597,10283,,2,1,1,0,,,True,False,False,False,False,True,,8204,7250,,0,0,0,3190,3860,1029,3050,3117,1028,3364,22,1,9,BOTTOM,0,7,2,482,19139,7583,3052,,0,0,0,0,0,0,,0,6705,2095,7087,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,DUO,0,31,20,27,6,6,14,5,4,96,False,UTILITY,43,,30234,10465,991,10485,,1524,0,45,263,44,1,0,4389,785,346,0,1,2,0,,28,3,2,8,True,0,84,0,0,0,0,0,0,0,0.651636243867773,1,513.8874306186533,0.17789202870179488,0,2,90,0,1,1102.6379697704654,0,991.968994140625,0,0,53,0,0,0,0,0,,0,1,1221.8777494354772,0,402.87430126187485,0,1,12,0,0,0,0,0,9.5,1,1.7272727272727273,0,4,0,0,2,0,13,6,25,1,0,0,0,0,2,,-108.00000005960464,0,0,1,0,3190,0,1,0,0,0,14,,0,0,0,0,0,0,0,,116,16,0,0,3,7,0,0,1,19,0,0,12,0,0,0,0.22081022342624687,0,0,0,0,4,0,0,0,4.589089870452881,1.4034873347813948,2,2,0,5002,5008,5008,8300,8400,8351,71,516,0,8306,2,0,0,8345,3,0,0,8347,0,0,0,8473,706,0,0,8242,58,0,0
635,815,ARAM,1653322788070,,,13,,0,,0,57,0,,3,0,0,0,12606,,12,0,2,0,,,False,False,False,False,False,False,,9616,9000,,0,0,2,6653,3111,4637,1029,3211,0,2052,17,2,8,NONE,0,2,2,92,34581,14527,10003,,0,0,1,0,0,0,,0,1644,621,8443,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,28,14,36,6,15,32,3,4,96,False,,52,,38679,16013,0,19688,,1550,0,25,271,246,1,0,2454,864,1242,0,0,4,0,,0,0,0,0,False,0,84,0,0,0,0,675,0,0,,0,1177.1419167277577,0.23569411584785224,0,12,23,0,0,,0,0,0,0,40,0,0,0,0,0,,0,3,816.2061141772303,0,706.9012340793562,0,,9,0,0,0,0,0,1.75,5,0.42857142857142855,0,0,0,0,3,0,2,14,14,,0,0,4,0,2,,-19,0,0,2,1,6653,0,3,0,0,0,15,,0,0,0,0,0,0,0,,17,41,8,0,0,0,0,0,0,21,0,0,21,0,0,0,0.3139437790918102,0,0,0,0,0,0,0,0,-1,0,0,0,0,5002,5008,5008,8200,8000,8229,1283,0,0,8226,250,71,0,8210,12,0,0,8237,423,0,0,8009,2518,0,0,8014,374,0,0
636,2095,CLASSIC,1653052365793,,,12,,0,,0,164,0,,2,9538,11529,9538,31699,,13,1,0,0,,,False,False,False,False,False,False,,12916,11680,,1,1,1,1055,3047,6632,3074,6609,3133,3340,27,2,8,TOP,0,2,1,433,1744,1744,20267,,4,0,1,0,0,0,,0,95083,19288,20320,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SOLO,0,167,43,73,11,4,12,5,4,96,False,TOP,26,,116851,25484,0,44925,,6312,0,142,126,461,1,0,20023,4451,4337,2,5,8,0,,26,1,0,12,False,0,294,0,0,0,1,0,0,0,,1,729.7859625578495,0.27774633025798084,0,13,34,0,0,,,0,0,0,48,0,0,0,0,0,,2,4,2095.2429680761243,0,369.8930912767259,0,,4,0,0,0,0,0,1.5384615384615385,0,0.38461538461538464,0,1,0,0,2,0,6,1,52,,0,0,,0,,,-101.00000005960464,0,0,0,0,6632,0,0,0,0,0,11,,0,0,0,0,0,0,1,49.18163539867692,42,3,0,0,4,11,0,3,0,20,1,0,2,1,0,1,0.23070658428872662,0,0,0,0,1,0,0,0,,0.7721628975140441,0,0,0,5003,5008,5005,8400,8300,8437,1406,1058,0,8401,839,0,0,8444,1704,0,0,8242,150,0,0,8304,11,1,5,8345,3,0,0
637,2769,CLASSIC,1653049100431,,,9,,0,,0,83,0,,5,15587,16772,15587,65708,,16,2,2,0,,,False,False,False,True,False,False,,17902,18430,,4,5,3,6632,3181,6694,3091,1057,3075,3340,28,2,6,TOP,9,2,2,884,34257,15770,51931,,0,0,1,0,0,0,,0,186885,27451,25839,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SOLO,0,206,25,67,16,6,12,5,4,96,False,TOP,28,,230148,43892,0,82497,,12937,0,238,378,761,1,0,9004,670,4726,8,8,9,0,,33,3,1,13,False,0,314,0,0,1,0,600,0,0,0.42090319982212304,2,950.7508402228085,0.3142583092399618,0,16,72,0,0,,0,0,0,0,13,0.800000011920929,0,0,0,0,,0,1,2769.9385526,0,387.7786551859699,0,,2,0,0,0,0,1,0.9375,0,0.2727272727272727,0,1,0,0,0,0,0,0,76,0,0,0,165.80000001192093,0,2,,-96.00000002980232,1,0,2,0,6632,0,3,0,0,0,8,,0,0,0,0,0,0,0,,160,9,0,0,6,11,0,4,1,15,0,0,2,0,0,0,0.30734624278402733,0,1,0,0,5,0,0,0,1.1896581649780273,0.7351663391289731,1,1,0,5002,5008,5005,8400,8000,8437,1640,1330,0,8446,3386,0,0,8444,3429,0,0,8451,273,0,0,8009,4152,0,0,9103,24,40,0
638,1606,ARAM,1653047038116,,,20,,0,,2,86,0,,0,917,917,917,81139,,15,0,0,0,,,False,True,False,True,False,True,,17836,16050,,0,1,1,6630,3075,3083,3047,3742,3065,2052,28,1,14,TOP,21,3,1,266,4705,711,43125,,0,0,0,0,0,0,,0,63736,21388,29986,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,69,27,50,10,40,32,7,4,96,False,,44,,79104,32761,0,77220,,5634,0,49,94,421,1,0,10662,10662,4108,1,2,2,0,,0,0,0,0,False,0,156,1,0,0,0,1050,0,0,,0,1223.5024031882763,0.3669011591710581,0,15,106,0,0,,0,0,0,0,0,0,0,0,0,0,,0,4,1606.6233895435275,0,666.1095527832822,0,,0,0,0,0,0,1,2.2666666666666666,5,0.5396825396825397,0,2,2,0,2,0,0,0,17,0,0,0,4,0,2,,-20,0,0,0,0,6630,0,6,0,0,0,24,,0,0,0,0,0,0,0,27.645551507806545,78,0,18,0,4,0,1,2,1,34,0,1,16,0,0,0,0.20473080632900165,0,0,0,0,0,0,0,0,-1,0,1,1,0,5002,5008,5008,8000,8400,8010,559,0,0,9111,2374,340,0,9105,12,0,0,8299,560,0,0,8429,70,22,15,8451,350,0,0
639,1063,ARAM,1652981221215,,,28,,0,,3,412,0,,2,821,821,821,50916,,6,0,1,0,,,False,False,False,False,False,False,,13340,9100,,0,1,0,3068,3083,3047,3076,1011,0,0,16,1,8,NONE,2,3,2,162,45930,21590,4507,,0,0,0,1,0,0,,0,6635,2722,19117,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,45,28,42,8,20,32,5,4,96,False,,62,,53275,24818,4166,28362,,5202,1108,51,206,124,9,0,710,505,4737,1,3,1,0,,0,0,0,0,True,0,123,1,0,0,0,675,0,0,,0,1399.6260631155844,0.27256300859716176,0,6,43,0,0,,0,5275.47998046875,0,0,100,0,0,0,0,0,,1,8,1063.9264715,0,752.3268483866744,0,,24,0,0,0,0,0,6,4,1.0285714285714285,0,1,0,0,0,0,19,7,27,0,0,0,24,5,3,,-21,0,0,1,0,3068,0,6,0,0,0,23,,0,0,0,0,0,18,0,24.038783299999977,24,24,10,0,0,0,0,0,0,36,0,0,28,0,0,0,0.23481160300624185,0,0,0,2,0,0,0,0,-1,0,0,0,0,5001,5002,5007,8400,8000,8439,1988,1621,0,8463,3577,0,0,8473,768,0,0,8451,279,0,0,8009,3492,0,0,9105,7,40,0
640,1362,CLASSIC,1652979606246,,,14,,0,,0,412,0,,5,1665,2775,1665,13651,,5,3,0,0,,,False,False,False,False,False,True,,6153,6025,,0,0,0,3190,3860,3066,1057,3111,0,3364,21,0,2,BOTTOM,0,0,1,518,12629,5701,3269,,0,0,0,0,0,0,,0,5341,1058,9404,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,29,24,19,6,4,14,4,4,95,False,UTILITY,30,,22242,6961,1659,12728,,310,0,36,183,103,1,0,4271,202,54,0,1,1,0,,31,3,1,14,True,0,78,0,0,0,0,0,0,0,0.41026542283895223,3,306.5627335151402,0.15459196145655232,0,5,38,0,2,427.5267123,0,1659.321044921875,0,0,39,0,0,0,0,0,,0,0,1362.4593023999998,0,270.96980539596484,0,,11,0,0,0,0,0,3.2,2,0.64,0,1,0,0,0,0,10,2,21,0,0,0,18,4,2,,-99.50000005960464,0,0,0,0,3190,0,0,0,0,0,15,,0,0,0,0,0,0,0,,52,9,0,0,0,11,0,2,1,16,0,0,8,0,0,0,0.121908867347958,0,0,0,0,2,0,0,0,6.3533148765563965,1.3903399350917485,1,1,0,5002,5008,5008,8300,8400,8351,65,813,0,8306,1,0,0,8345,3,0,0,8347,0,0,0,8473,603,0,0,8242,94,0,0
641,1181,CLASSIC,1652972992773,,,7,,0,,1,267,0,,2,0,204,0,4526,,9,0,0,0,,,False,False,False,False,False,True,,5107,4350,,0,0,0,3851,4005,1004,3111,0,0,3340,10,0,2,NONE,0,0,1,169,3895,3020,3373,,0,0,0,0,0,0,,0,3231,608,7363,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,14,27,15,1,1,7,1,4,95,False,UTILITY,13,,7193,3694,0,11693,,3703,2613,6,44,183,4,0,66,66,956,0,0,3,0,,6,0,1,3,False,0,57,0,0,0,0,0,0,0,,0,187.59855868974748,0.16761727499272536,0,9,7,0,2,391.83447853763585,0,2613.8583984375,0,0,10,0,0,0,0,0,,0,0,1181.7701349725435,0,259.32517252836584,0,1,3,0,0,0,0,0,1,0,0.28125,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,,-89.00000008940697,0,0,0,0,4005,0,0,0,0,0,8,,0,0,0,0,0,0,0,,19,10,0,0,0,3,0,0,0,9,0,0,7,0,0,0,0.10544088096149909,0,0,0,0,0,0,0,0,-0.442374587059021,0.3057149757760878,1,1,0,5002,5008,5008,8100,8200,8112,340,0,0,8126,66,0,0,8138,18,0,0,8105,8,3,0,8226,250,70,0,8237,157,0,0
642,1306,ARAM,1652898264144,,,28,,0,,1,32,0,,0,676,676,676,44399,,11,0,0,0,,,False,False,True,False,False,False,,15377,13750,,0,2,2,3193,3111,3068,3083,4401,1027,2052,24,2,9,MIDDLE,0,2,1,195,55348,20264,17630,,0,0,0,0,0,0,,0,6665,2687,16501,,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,DUO,0,50,93,64,8,26,32,5,4,95,False,,68,,66354,26911,0,39722,,1819,449,63,125,270,5,0,4340,3959,5590,0,4,2,0,,0,0,0,0,True,0,215,1,0,0,0,300,0,0,,0,1235.4286978477364,0.24217062578731752,0,11,39,0,0,,0,449.8499755859375,0,0,82,0,0,0,0,0,,0,5,1307.0041139873288,0,705.9276119292268,0,,20,0,0,0,0,1,3.3636363636363638,3,0.6065573770491803,0,1,4,0,1,0,0,10,30,0,0,1,27,7,1,,-21,0,0,0,0,3068,0,3,0,0,0,25,,0,0,0,0,0,0,0,24.016901105401303,50,36,15,0,1,0,0,6,0,37,0,1,26,0,0,0,0.17701773201258805,0,0,0,0,0,0,0,0,-1,0,0,0,0,5003,5002,5007,8400,8100,8439,1817,1413,0,8463,1912,0,0,8429,63,19,22,8451,279,0,0,8126,1465,0,0,8106,5,0,0
